Author name,Document name,Paragraph number,Sentence number,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132
original,2111.04574_original.txt,1,26,Currently,",",all,freely,available,pretrained,Thai,embbeddings,have,been,trained,on,Wikipedia,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.04574_original.txt,1,27,This,is,not,opti-,mal,for,several,reasons,",",one,being,the,ency-,clopedic,genre,of,Wikipedia,",",the,other,being,the,fact,that,while,Wikipedia,is,written,in,for-,mal,”,correct,”,Thai,",",blog,posts,are,written,in,a,more,colloquial,language,variety,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.04574_original.txt,1,28,This,means,that,the,vocabulary,coverage,of,Wikipedia,data,is,poor,when,compared,to,blog,posts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.04574_original.txt,1,29,Our,blog,corpus,consists,of,"21,002",unique,tokens,while,the,word2vec,model,trained,on,Wikipedia,has,embeddings,for,"51,358",words,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.04574_original.txt,1,30,The,blog,corpus,(,training,",",testing,and,vali-,dation,combined,),contains,"6,488",words,that,are,not,present,in,the,word2vec,model,",",this,means,that,around,31,%,of,the,words,present,in,our,blog,depression,corpus,are,simply,not,in,a,Wikipedia,based,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.04574_original.txt,1,31,In,the,future,",",it,is,clear,that,Thai,language,calls,for,openly,available,models,that,are,trained,on,a,larger,and,more,varied,internet,corpus,than,solely,on,Wikipedia,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05204_original.txt,1,1,Conclusion,In,this,work,",",we,presented,K2R,:,a,modular,ap-,proach,for,knowledge-based,dialogue,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05204_original.txt,1,2,We,showed,that,by,decomposing,the,knowledge,step,and,response,generation,into,explicit,sequence-to-,sequence,subtasks,",",we,could,improve,dialogue,sys-,tems,by,incorporating,knowledge,or,turning,short,QA,model,answers,into,an,appropriate,conversa-,tional,form,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05204_original.txt,1,3,In,detailed,experiments,",",we,showed,that,this,modular,system,helps,with,hallucination,in,knowledge-grounded,dialogue,",",is,rated,by,humans,as,more,knowledgeable,and,engaging,when,answer-,ing,questions,",",and,improves,generation,metrics,on,open-domain,dialogue,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05204_original.txt,1,4,Furthermore,",",it,allows,for,more,interpretable,results,and,supports,knowledge,injection,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05204_original.txt,1,5,Future,work,should,continue,to,investi-,gate,methods,with,modular,reasoning,steps,to,help,in,difficult,language,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05241_original.txt,1,1,Conclusion,This,paper,reveals,that,",",for,a,significant,amount,of,HITs,",",there,is,a,disconnect,between,the,workers,and,the,requesters,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05241_original.txt,1,2,Payment,is,often,not,fair,in,both,the,workers,’,eyes,and,according,to,federal,wage,standards,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05241_original.txt,1,3,HIT,instructions,",",communication,",",and,understanding,of,rejections,need,improvement,for,requesters,to,express,what,they,are,actually,looking,to,obtain,and,thus,for,them,to,find,that,their,data,is,of,the,quality,they,were,expecting,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,1,Related,work,Large,language,models,are,over-parameterized,and,difficult,to,deploy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,2,Therefore,",",the,problem,of,compressing,these,models,with,minimum,accuracy,loss,for,downstream,tasks,is,widely,explored,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,3,Sanh,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,4,[,2020,],suggests,the,Movement,Pruning,method,designed,especially,for,transfer,learning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,5,Neural,Magic,implements,Gradual,Magnitude,Pruning.1,Both,methods,suggest,pruning,BERT-Base,while,fine-tuning,to,downstream,tasks,paired,with,model,distillation,",",and,present,results,showing,90,%,sparsity,for,several,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,6,However,",",both,methods,require,a,long,fine-tuning,time,as,well,as,tuning,pruning,related,hyper-parameters,for,every,task,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,7,Our,method,",",on,the,other,hand,",",requires,no,tuning,of,special,pruning,hyper-parameters,per,task,because,we,prune,the,model,once,for,all,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,8,Furthermore,",",we,present,better,or,comparable,results,at,a,much,lower,computation,budget,at,the,transfer,learning,phase,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,9,Gordon,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,10,[,2020,],explored,the,effect,of,weight,pruning,during,transfer,learning,and,concluded,that,pruning,BERT-Base,at,the,pre-training,phase,does,not,degrade,the,performance,of,the,model,compared,to,pruning,at,fine-tuning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,11,We,improve,upon,the,suggested,method,and,present,better,results,at,a,much,higher,sparsity,ratio,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,12,Chen,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,13,[,2020,],explored,the,Lottery,Ticket,Hypothesis,[,Frankle,and,Carbin,",",2018,],for,BERT,pre-trained,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,14,More,specifically,",",they,analyzed,the,possibility,of,finding,winning,tickets,in,a,BERT-Base,pre-trained,model,that,transfer,to,other,downstream,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,15,The,authors,concluded,that,winning,tickets,found,while,pre-training,on,a,Masked-LM,task,",",transfer,well,to,other,downstream,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,16,Lagunas,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,17,[,2021,],presented,a,structured,pruning,method,",",removing,rows,",",columns,and,attention,heads,",",while,achieving,less,than,1,%,loss,in,F1,for,a,BERT,architecture,on,SQuADv1.1,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,18,Mishra,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,19,[,2021,],performed,structured,2:4,pruning,on,BERT,while,further,pre-training,BERT,;,The,method,produced,a,50,%,sparse,model,which,can,be,fine-tuned,without,accuracy,loss,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,20,Michel,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,21,[,2019,],explored,the,significance,of,each,head,in,the,multi-head,attention,mechanism,of,BERT,and,presented,a,method,for,pruning,attention,heads,with,their,associated,weights,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,22,Other,works,propose,knowledge,distillation,to,compress,Transformer,models,to,a,smaller,dense,counter,part,that,can,be,tuned,to,downstream,tasks,[,Sanh,et,al.,",",2019,",",Jiao,et,al.,",",2020,",",Sun,et,al.,",",2020,],.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,23,Quantization,of,Transformer-based,language,models,is,also,a,well,known,method,for,compression,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,24,Shen,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,25,[,2020,],proposes,a,method,to,quantize,BERT,at,a,different,bit-width,per,layer,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,26,Other,works,implement,quantization-aware,training,to,quantize,BERT,to,8bits,[,Kim,et,al.,",",2021,",",Zafrir,et,al.,",",2019,],.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,27,Zhang,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,28,[,2020,],created,a,method,of,producing,a,ternary,weight,BERT,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,29,Kim,and,Hassan,[,2020,],presented,a,compression,pipeline,for,Transformer,models,that,includes,model,distillation,",",quantization,and,head,pruning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,30,Conclusion,and,future,work,We,introduced,Prune,OFA,",",an,architecture-agnostic,method,for,producing,sparse,pre-trained,language,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,31,We,also,showed,how,these,sparse,models,can,be,used,to,obtain,fine-tuned,sparse,models,without,the,burden,of,task-specific,pruning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,32,Our,results,suggest,that,using,these,sparse,pre-trained,models,for,transfer,learning,produces,results,with,minimal,performance,degradation,loss,w.r.t,their,dense,counterpart,for,a,variety,of,NLP,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,33,We,further,demonstrated,that,integrating,quantization,can,lead,to,more,efficient,sparse,and,quantized,models,at,a,small,cost,to,the,model,’,s,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,34,A,possible,direction,for,future,research,is,to,explore,whether,a,large,and,sparse,pre-trained,model,is,better,at,capturing,and,transferring,natural,language,knowledge,than,a,smaller,dense,model,of,the,same,architecture,with,similar,non-zero,parameters,count,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.05754_original.txt,1,35,We,hope,that,the,release,of,our,code,and,sparse,pre-trained,models,to,the,community,will,help,develop,more,efficient,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06012_original.txt,1,1,Conclusion,We,have,demonstrated,the,effectiveness,of,Kroneker,Factorization,(,KFC,),for,preventing,catastrophic,forgetting,in,modern,large-scale,neural,architectures,commonly,used,in,NLP,",",improving,on,the,results,of,Elastic,Weight,Consolidation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06012_original.txt,1,2,We,showed,that,KFC,can,be,used,to,create,a,unified,model,on,multiple,domains,of,Medical,Entity,Linking,with,good,performance,across,tasks,after,a,continuous,(,sequential,),learning,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06012_original.txt,1,3,We,highlighted,strengths,and,weaknesses,of,the,adopted,approximation,used,in,KFC,",",pointing,to,potential,future,directions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06012_original.txt,1,4,Future,work,might,consider,alternatives,to,the,block,diagonal,structure,on,the,covariance,matrix,used,in,KFC,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06012_original.txt,1,5,Another,promising,line,of,inquiry,concerns,reducing,the,difficulty,in,selecting,the,λ,hyper-parameter,",",which,controls,the,strength,of,the,regularization,",",without,requiring,a,robust,grid-search,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06181_original.txt,1,1,Conclusion,In,this,work,",",we,explored,semi-supervised,learning,using,Virtual,Adversarial,Training,(,VAT,),for,multi-,label,emotion,classification,in,a,multilingual,setup,and,showed,performance,improvement,by,leverag-,ing,unlabelled,data,from,different,languages,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06181_original.txt,1,2,We,used,Mean,Square,Error,(,MSE,),as,the,divergence,measure,for,leveraging,VAT,for,multilabel,emotion,classification,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06181_original.txt,1,3,We,also,evaluated,the,performance,of,monolingual,",",multilingual,and,domain-adaptive,and,task-adaptive,multilingual,contextual,models,across,three,languages,-,English,",",Spanish,and,Ara-,bic,for,multilabel,and,multilingual,emotion,recog-,nition,and,obtained,state-of-the-art,results,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06181_original.txt,1,4,We,also,performed,probing,experiments,for,understanding,the,impact,of,different,layers,of,contextual,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,1,Conclusion,In,this,paper,",",VecMap,was,used,to,align,Setswana-,Sepedi,to,the,same,vector,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,2,Through,this,work,",",we,wanted,to,use,cross-lingual,(,VecMap,),technique,to,enable,knowledge,transfer,between,languages,with,rich,resources,and,low,resources,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,3,The,results,show,that,it,is,possible,to,align,two,monolingual,embeddings,to,get,cross-lingual,embeddings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,4,We,mapped,Setswana,to,Sepedi,and,used,Spearman,’,s,to,check,correlation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,5,Interestingly,we,get,different,re-,sults,on,fastText,and,word2Vec-based,embeddings,though,we,used,the,same,data,to,train,the,embed-,dings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06230_original.txt,1,6,In,future,work,",",it,would,be,interesting,to,use,the,cross-lingual,embedding,on,a,downstream,task,like,translation,or,sentiment,analysis,specifically,for,low-resourced,languages,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06464_original.txt,1,1,Conclusion,In,this,paper,",",we,theoretically,show,that,inductive,biases,on,both,the,training,framework,and,the,data,are,needed,for,the,compositionality,to,emerge,spontaneously,in,signaling,games,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06464_original.txt,1,2,We,then,formulate,inductive,biases,in,the,loss,function,and,prove,that,they,are,sufficient,to,achieve,compositionality,when,coupled,with,communication,over,a,noisy,channel,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06464_original.txt,1,3,Consequently,",",we,highlight,the,catalytic,role,of,noise,in,the,emergence,of,compositionality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06464_original.txt,1,4,We,perform,a,series,of,experiments,in,order,to,understand,different,aspects,of,the,proposed,framework,better,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.06464_original.txt,1,5,We,empirically,validate,that,",",indeed,",",a,certain,range,of,noise,levels,",",dependent,on,the,model,and,the,data,",",promotes,compositionality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
