Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81
originalAbstract,74,0,4,25,Particularly,speaking,",",Jaccard,is,not,a,dominant,measure,",",but,it,is,long,proven,to,be,an,important,factor,to,improve,any,measure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,74,0,5,32,Therefore,",",in,our,continuous,efforts,to,find,the,most,effective,similarity,measures,for,CF,",",this,research,focuses,on,proposing,new,similarity,measure,via,combining,Jaccard,with,several,numerical,measures,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,74,0,6,13,The,combined,measures,would,take,the,advantages,of,both,existence,and,magnitude,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,74,0,7,24,Experimental,results,on,",",Movie-lens,dataset,",",showed,that,the,combined,measures,are,preeminent,outperforming,all,single,measures,over,the,considered,evaluation,metrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,0,18,﻿The,research,paradigm,of,the,Observation–Hypothesis–Prediction–Experimentation,loop,has,been,practiced,by,researchers,for,years,towards,scientific,discovery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,1,37,However,",",with,the,data,explosion,in,both,mega-scale,and,milli-scale,scientific,research,",",it,has,been,sometimes,very,difficult,to,manually,analyze,the,data,and,propose,new,hypothesis,to,drive,the,cycle,for,scientific,discovery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,2,14,In,this,paper,",",we,introduce,an,Explainable,AI-assisted,paradigm,for,science,discovery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,3,21,The,key,is,to,use,Explainable,AI,(,XAI,),to,help,derive,data,or,model,interpretations,and,science,discoveries,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,4,19,We,show,how,computational,and,data-intensive,methodology—together,with,experimental,and,theoretical,methodology—can,be,seamlessly,integrated,for,scientific,research,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,75,0,5,71,To,demonstrate,the,AI-assisted,science,discovery,process,",",and,to,pay,our,respect,to,some,of,the,greatest,minds,in,human,history,",",we,show,how,Kepler,’,s,laws,of,planetary,motion,and,Newton,’,s,law,of,universal,gravitation,can,be,rediscovered,by,(,explainable,),AI,based,on,Tycho,Brahe,’,s,astronomical,observation,data,",",whose,works,were,leading,the,scientific,revolution,in,the,16-17th,century,.,,,,,,,,,,
originalAbstract,75,0,6,38,This,work,also,highlights,the,importance,of,Explainable,AI,(,as,compared,to,black-box,AI,),in,science,discovery,to,help,humans,prevent,or,better,prepare,for,the,possible,technological,singularity,which,may,happen,in,the,future,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,0,35,﻿Business,process,deviance,refers,to,the,phenomenon,whereby,a,subset,of,the,executions,of,a,business,process,deviate,",",in,a,negative,or,positive,way,",",with,respect,to,their,expected,or,desirable,outcomes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,1,22,Deviant,executions,of,a,business,process,include,those,that,violate,compliance,rules,",",or,executions,that,undershoot,or,exceed,performance,targets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,2,27,Deviance,mining,is,concerned,with,uncovering,the,reasons,for,deviant,executions,by,analyzing,event,logs,stored,by,the,systems,supporting,the,execution,of,a,business,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,3,31,In,this,paper,",",the,problem,of,explaining,deviations,in,business,processes,is,first,investigated,by,using,features,based,on,sequential,and,declarative,patterns,",",and,a,combination,of,them,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,4,32,Then,",",the,explanations,are,further,improved,by,leveraging,the,data,attributes,of,events,and,traces,in,event,logs,through,features,based,on,pure,data,attribute,values,and,data-aware,declarative,rules,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,5,17,The,explanations,characterizing,the,deviances,are,then,extracted,by,direct,and,indirect,methods,for,rule,induction,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,76,0,6,52,Using,real-life,logs,from,multiple,domains,",",a,range,of,feature,types,and,different,forms,of,decision,rules,are,evaluated,in,terms,of,their,ability,to,accurately,discriminate,between,non-deviant,and,deviant,executions,of,a,process,as,well,as,in,terms,of,understandability,of,the,final,outcome,returned,to,the,users,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,0,25,﻿Neural,networks,leverage,both,causal,and,correlation-based,relationships,in,data,to,learn,models,that,optimize,a,given,performance,criterion,",",such,as,classification,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,1,19,This,results,in,learned,models,that,may,not,necessarily,reflect,the,true,causal,relationships,between,input,and,output,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,2,38,When,domain,priors,of,causal,relationships,are,available,at,the,time,of,training,",",it,is,essential,that,a,neural,network,model,maintains,these,relationships,as,causal,",",even,as,it,learns,to,optimize,the,performance,criterion,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,3,26,We,propose,a,causal,regularization,method,that,can,incorporate,such,causal,domain,priors,into,the,network,and,which,supports,both,direct,and,total,causal,effects,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,4,36,We,show,that,this,approach,can,generalize,to,various,kinds,of,specifications,of,causal,priors,",",including,monotonicity,of,causal,effect,of,a,given,input,feature,or,removing,a,certain,influence,for,purposes,of,fairness,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,5,25,Our,experiments,on,eleven,benchmark,datasets,show,the,usefulness,of,this,approach,in,regularizing,a,learned,neural,network,model,to,maintain,desired,causal,effects,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,77,0,6,15,On,most,datasets,",",domain-prior,consistent,models,can,be,obtained,without,compromising,on,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,0,20,﻿Nuclei,segmentation,is,a,fundamental,task,in,digital,pathology,analysis,and,can,be,automated,by,deep,learning-,based,methods,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,1,25,However,",",the,development,of,such,an,automated,method,requires,a,large,amount,of,data,with,precisely,annotated,masks,which,is,hard,to,obtain,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,2,16,Training,with,weakly,labeled,data,is,a,popular,solution,for,reducing,the,workload,of,annotation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,3,25,In,this,paper,",",we,propose,a,novel,meta-learning-based,nuclei,segmentation,method,which,follows,the,label,correction,paradigm,to,leverage,data,with,noisy,masks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,4,21,Specifically,",",we,design,a,fully,conventional,meta-model,that,can,correct,noisy,masks,using,a,small,amount,of,clean,meta-data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,5,16,Then,the,corrected,masks,can,be,used,to,supervise,the,training,of,the,segmentation,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,6,26,Meanwhile,",",a,bi-level,optimization,method,is,adopted,to,alternately,update,the,parameters,of,the,main,segmentation,model,and,the,meta-model,in,an,end-to-end,way,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,7,17,Extensive,experimental,results,on,two,nuclear,segmentation,datasets,show,that,our,method,achieves,the,state-of-the-art,result,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,78,0,8,17,It,even,achieves,comparable,performance,with,the,model,training,on,supervised,data,in,some,noisy,settings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,79,0,0,37,﻿We,present,a,novel,task,that,measures,how,people,generalize,objects,’,causal,pow-,ers,based,on,observing,a,single,(,Experiment,1,),or,a,few,(,Experiment,2,),causal,interactions,between,object,pairs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,79,0,1,37,We,propose,a,computational,modeling,frame-,work,that,can,synthesize,human-like,generalization,patterns,in,our,task,setting,",",and,sheds,light,on,how,people,may,navigate,the,compositional,space,of,possible,causal,functions,and,categories,efficiently,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,79,0,2,35,Our,modeling,framework,combines,a,causal,function,generator,that,makes,use,of,agent,and,recipient,objects,’,features,and,relations,",",and,a,Bayesian,non-parametric,inference,process,to,govern,the,degree,of,similarity-based,generalization,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,79,0,3,34,Our,model,has,a,natural,“,resource-rational,”,variant,that,outperforms,a,naïve,Bayesian,account,in,describing,participants,",",in,particular,reproducing,a,generalization-order,effect,and,causal,asymmetry,observed,in,our,behavioral,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,79,0,4,17,We,argue,that,this,modeling,framework,provides,a,computationally,plausible,mechanism,for,real,world,causal,generalization,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,0,18,﻿Models,of,human,motion,commonly,focus,either,on,tra-,jectory,prediction,or,action,classification,but,rarely,both,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,1,25,The,marked,heterogeneity,and,intricate,compositionality,of,human,motion,render,each,task,vulnerable,to,the,data,degradation,and,distributional,shift,common,to,real-world,scenarios,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,2,27,A,sufficiently,expressive,generative,model,of,ac-,tion,could,in,theory,enable,data,conditioning,and,distribu-,tional,resilience,within,a,unified,framework,applicable,to,both,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,3,29,Here,we,propose,a,novel,architecture,based,on,hierarchical,variational,autoencoders,and,deep,graph,con-,volutional,neural,networks,for,generating,a,holistic,model,of,action,over,multiple,time-scales,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,4,39,We,show,this,Hierar-,chical,Graph-convolutional,Variational,Autoencoder,(,HG-,VAE,),to,be,capable,of,generating,coherent,actions,",",detect-,ing,out-of-distribution,data,",",and,imputing,missing,data,by,gradient,ascent,on,the,model,’,s,posterior,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,80,0,5,34,Trained,and,eval-,uated,on,H3.6M,and,the,largest,collection,of,open,source,human,motion,data,",",AMASS,",",we,show,HG-VAE,can,facil-,itate,downstream,discriminative,learning,better,than,base-,line,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,0,13,﻿Genome,engineering,is,undergoing,unprecedented,development,and,is,now,becoming,widely,available,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,1,29,To,ensure,responsible,biotechnology,innovation,and,to,reduce,misuse,of,engineered,DNA,sequences,",",it,is,vital,to,develop,tools,to,identify,the,lab-of-,origin,of,engineered,plasmids,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,2,22,Genetic,engineering,attribution,(,GEA,),",",the,ability,to,make,sequence-lab,associations,",",would,support,forensic,experts,in,this,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,3,28,Here,",",we,propose,a,method,",",based,on,metric,learning,",",that,ranks,the,most,likely,labs-of-origin,whilst,simultaneously,generating,embeddings,for,plasmid,sequences,and,labs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,4,31,These,embeddings,can,be,used,to,perform,various,downstream,tasks,",",such,as,clustering,DNA,sequences,and,labs,",",as,well,as,using,them,as,features,in,machine,learning,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,5,33,Our,approach,employs,a,circular,shift,augmentation,approach,and,is,able,to,correctly,rank,the,lab-of-origin,90,%,of,the,time,within,its,top,10,predictions,-,outperforming,all,current,state-of-the-art,approaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,6,22,We,also,demonstrate,that,we,can,perform,few-shot-learning,and,obtain,76,%,top-10,accuracy,using,only,10,%,of,the,sequences,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,7,16,This,means,",",we,outperform,the,previous,CNN,approach,using,only,one-tenth,of,the,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,81,0,8,30,We,also,demonstrate,that,we,are,able,to,extract,key,signatures,in,plasmid,sequences,for,particular,labs,",",allowing,for,an,interpretable,examination,of,the,model,’,s,outputs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,0,27,﻿In,recent,years,",",researchers,have,made,significant,progress,in,devising,reinforcement-learning,algorithms,for,optimizing,linear,temporal,logic,(,LTL,),objectives,and,LTL-like,objec-,tives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,1,36,Despite,these,advancements,",",there,are,fundamental,lim-,itations,to,how,well,this,problem,can,be,solved,that,previous,studies,have,alluded,to,but,",",to,our,knowledge,",",have,not,ex-,amined,in,depth,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,2,16,In,this,paper,",",we,address,theoretically,the,hardness,of,learning,with,general,LTL,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,3,33,We,for-,malize,the,problem,under,the,probably,approximately,correct,learning,in,Markov,decision,processes,(,PAC-MDP,),frame-,work,",",a,standard,framework,for,measuring,sample,complex-,ity,in,reinforcement,learning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,4,38,In,this,formalization,",",we,prove,that,the,optimal,policy,for,any,LTL,formula,is,PAC-MDP-,learnable,only,if,the,formula,is,in,the,most,limited,class,in,the,LTL,hierarchy,",",consisting,of,only,finite-horizon-decidable,properties,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,82,0,5,40,Practically,",",our,result,implies,that,it,is,impossi-,ble,for,a,reinforcement-learning,algorithm,to,obtain,a,PAC-,MDP,guarantee,on,the,performance,of,its,learned,policy,after,finitely,many,interactions,with,an,unconstrained,environment,for,non-finite-horizon-decidable,LTL,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,0,13,﻿Adversarial,examples,can,easily,degrade,the,clas-,sification,performance,in,neural,networks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,1,22,Empirical,methods,for,promoting,robustness,to,such,examples,have,been,proposed,",",but,often,lack,both,analytical,insights,and,formal,guarantees,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,2,16,Recently,",",some,robustness,certificates,have,appeared,in,the,literature,based,on,system,theoretic,notions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,3,24,This,work,pro-,poses,an,incremental,dissipativity-based,robustness,certificate,for,neural,networks,in,the,form,of,a,linear,matrix,inequality,for,each,layer,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,4,21,We,also,propose,an,equivalent,spectral,norm,bound,for,this,certificate,which,is,scalable,to,neural,networks,with,multiple,layers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,83,0,5,23,We,demonstrate,the,improved,performance,against,adversarial,attacks,on,a,feed-forward,neural,network,trained,on,MNIST,and,an,Alexnet,trained,using,CIFAR-10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,0,15,﻿This,paper,makes,a,first,step,towards,a,logic,of,learning,from,ex-,periments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,1,20,For,this,",",we,investigate,formal,frameworks,for,modeling,the,interaction,of,causal,and,(,qualitative,),epistemic,reasoning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,2,36,Crucial,for,our,approach,is,the,idea,that,the,notion,of,an,intervention,can,be,used,as,a,formal,expression,of,a,(,real,or,hypothetical,),experiment,(,Pearl,2009,;,Woodward,2003,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,3,37,In,a,first,step,we,extend,a,causal,model,(,Galles,and,Pearl,1998,;,Halpern,2000,;,Pearl,2009,;,Briggs,2012,),with,a,simple,Hintikka-style,representation,of,the,epistemic,state,of,an,agent,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,4,18,In,the,resulting,setting,",",one,can,talk,about,the,knowledge,of,an,agent,and,information,update,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,5,10,The,resulting,logic,can,model,reasoning,about,thought,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,6,32,How-,ever,",",it,is,unable,to,account,for,learning,from,experiments,",",which,is,clearly,brought,out,by,the,fact,that,it,validates,the,principle,of,no,learning,for,interventions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,7,37,Therefore,",",in,a,second,step,we,implement,a,more,complex,notion,of,knowledge,(,Nozick,1981,),that,allows,an,agent,to,observe,(,meas-,ure,),certain,variables,when,an,experiment,is,carried,out,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,8,10,This,extended,system,does,allow,for,learning,from,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,84,0,9,14,For,all,the,proposed,logics,",",we,provide,a,sound,and,complete,axiomatization,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,0,14,﻿We,present,a,method,for,the,generation,of,Midi,files,of,piano,music,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,1,23,The,method,models,the,right,and,left,hands,using,two,networks,",",where,the,left,hand,is,conditioned,on,the,right,hand,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,2,11,This,way,",",the,melody,is,generated,before,the,harmony,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,3,41,The,Midi,is,represented,in,a,way,that,is,invariant,to,the,musical,scale,",",and,the,melody,is,represented,",",for,the,purpose,of,conditioning,the,harmony,",",by,the,content,of,each,bar,",",viewed,as,a,chord,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,4,21,Finally,",",notes,are,added,randomly,",",based,on,this,chord,representation,",",in,order,to,enrich,the,generated,audio,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,85,0,5,29,Our,experiments,show,a,significant,improvement,over,the,state,of,the,art,for,training,on,such,datasets,",",and,demonstrate,the,contribution,of,each,of,the,novel,components,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,86,0,0,28,﻿Inspired,by,the,”,Cognitive,Hour-glass,”,model,presented,in,[,1,],",",we,propose,a,new,framework,for,developing,cognitive,architectures,aimed,at,cognitive,robotics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,86,0,1,27,The,purpose,of,the,proposed,framework,is,foremost,to,ease,the,develop-,ment,of,cognitive,architectures,by,encouraging,and,mitigating,cooperation,and,re-use,of,existing,results,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,86,0,2,37,This,is,done,by,proposing,a,framework,dividing,the,development,of,cognitive,architectures,into,a,series,of,layers,that,can,be,considered,partly,in,isolation,",",and,some,of,which,directly,relate,to,other,research,fields,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,86,0,3,16,Finally,",",we,give,introductions,to,and,review,some,topics,essential,to,the,proposed,framework,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,0,30,﻿Machine,learning,in,medical,imaging,during,clinical,routine,is,impaired,by,changes,in,scan-,ner,protocols,",",hardware,",",or,policies,resulting,in,a,heterogeneous,set,of,acquisition,settings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,1,31,When,training,a,deep,learning,model,on,an,initial,static,training,set,",",model,performance,and,reliability,suffer,from,changes,of,acquisition,characteristics,as,data,and,targets,may,become,inconsistent,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,2,20,Continual,learning,can,help,to,adapt,models,to,the,changing,environ-,ment,by,training,on,a,continuous,data,stream,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,3,13,However,",",continual,manual,expert,labelling,of,medical,imaging,requires,substantial,effort,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,4,25,Thus,",",ways,to,use,labelling,resources,ef-,ficiently,on,a,well,chosen,sub-set,of,new,examples,is,necessary,to,render,this,strategy,feasible,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,5,22,Here,",",we,propose,a,method,for,continual,active,learning,operating,on,a,stream,of,medical,images,in,a,multi-scanner,setting,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,6,24,The,approach,automatically,recognizes,shifts,in,image,acquisition,characteristics,-,new,domains,-,",",selects,optimal,examples,for,labelling,and,adapts,training,accordingly,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,87,0,7,15,Labelling,is,subject,to,a,limited,budget,",",resembling,typ-,ical,real,world,scenarios,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
