Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81
generatedAbstract,75,0,2,41,In,this,paper,",",we,are,proposing,a,system,that,can,be,adapted,to,generate,hypothesis-,based,hypotheses,using,an,open,data,set,of,open,texts,(,text,s,of,scientific,publications,",",articles,in,a,large,corpus,",",etc,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,75,0,3,2,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,75,0,4,21,The,key,is,to,use,Explainable,AI,(,XAI,),to,help,derive,data,or,model,interpretations,and,science,discoveries,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,75,0,5,19,We,show,how,computational,and,data-intensive,methodology—together,with,experimental,and,theoretical,methodology—can,be,seamlessly,integrated,for,scientific,research,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,75,0,6,71,To,demonstrate,the,AI-assisted,science,discovery,process,",",and,to,pay,our,respect,to,some,of,the,greatest,minds,in,human,history,",",we,show,how,Kepler,’,s,laws,of,planetary,motion,and,Newton,’,s,law,of,universal,gravitation,can,be,rediscovered,by,(,explainable,),AI,based,on,Tycho,Brahe,’,s,astronomical,observation,data,",",whose,works,were,leading,the,scientific,revolution,in,the,16-17th,century,.,,,,,,,,,,
generatedAbstract,75,0,7,38,This,work,also,highlights,the,importance,of,Explainable,AI,(,as,compared,to,black-box,AI,),in,science,discovery,to,help,humans,prevent,or,better,prepare,for,the,possible,technological,singularity,which,may,happen,in,the,future,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,0,35,﻿Business,process,deviance,refers,to,the,phenomenon,whereby,a,subset,of,the,executions,of,a,business,process,deviate,",",in,a,negative,or,positive,way,",",with,respect,to,their,expected,or,desirable,outcomes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,1,22,Deviant,executions,of,a,business,process,include,those,that,violate,compliance,rules,",",or,executions,that,undershoot,or,exceed,performance,targets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,2,27,Deviance,mining,is,concerned,with,uncovering,the,reasons,for,deviant,executions,by,analyzing,event,logs,stored,by,the,systems,supporting,the,execution,of,a,business,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,3,41,In,this,paper,",",we,present,a,model,for,deviant,executions,of,a,business,process,",",where,we,develop,an,empirical,method,that,computes,the,results,from,multiple,independent,",",parallel,corpora,with,the,same,execution,style,and,target,set,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,4,32,Then,",",the,explanations,are,further,improved,by,leveraging,the,data,attributes,of,events,and,traces,in,event,logs,through,features,based,on,pure,data,attribute,values,and,data-aware,declarative,rules,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,5,17,The,explanations,characterizing,the,deviances,are,then,extracted,by,direct,and,indirect,methods,for,rule,induction,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,76,0,6,52,Using,real-life,logs,from,multiple,domains,",",a,range,of,feature,types,and,different,forms,of,decision,rules,are,evaluated,in,terms,of,their,ability,to,accurately,discriminate,between,non-deviant,and,deviant,executions,of,a,process,as,well,as,in,terms,of,understandability,of,the,final,outcome,returned,to,the,users,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,0,25,﻿Neural,networks,leverage,both,causal,and,correlation-based,relationships,in,data,to,learn,models,that,optimize,a,given,performance,criterion,",",such,as,classification,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,1,19,This,results,in,learned,models,that,may,not,necessarily,reflect,the,true,causal,relationships,between,input,and,output,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,2,38,When,domain,priors,of,causal,relationships,are,available,at,the,time,of,training,",",it,is,essential,that,a,neural,network,model,maintains,these,relationships,as,causal,",",even,as,it,learns,to,optimize,the,performance,criterion,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,3,37,We,propose,a,novel,approach,that,models,these,relationships,as,well,as,their,relationships,in,order,to,capture,the,underlying,neural,network,models,and,infer,models,that,maximize,the,degree,to,which,they,reflect,those,relations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,4,36,We,show,that,this,approach,can,generalize,to,various,kinds,of,specifications,of,causal,priors,",",including,monotonicity,of,causal,effect,of,a,given,input,feature,or,removing,a,certain,influence,for,purposes,of,fairness,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,5,25,Our,experiments,on,eleven,benchmark,datasets,show,the,usefulness,of,this,approach,in,regularizing,a,learned,neural,network,model,to,maintain,desired,causal,effects,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,77,0,6,15,On,most,datasets,",",domain-prior,consistent,models,can,be,obtained,without,compromising,on,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,0,20,﻿Nuclei,segmentation,is,a,fundamental,task,in,digital,pathology,analysis,and,can,be,automated,by,deep,learning-,based,methods,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,1,25,However,",",the,development,of,such,an,automated,method,requires,a,large,amount,of,data,with,precisely,annotated,masks,which,is,hard,to,obtain,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,2,16,Training,with,weakly,labeled,data,is,a,popular,solution,for,reducing,the,workload,of,annotation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,3,33,In,this,paper,",",we,propose,to,develop,an,alternative,approach,to,train,an,automatic,classification,model,and,to,investigate,whether,this,model,can,be,applied,in,the,field,of,biomedical,annotation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,4,21,Specifically,",",we,design,a,fully,conventional,meta-model,that,can,correct,noisy,masks,using,a,small,amount,of,clean,meta-data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,5,16,Then,the,corrected,masks,can,be,used,to,supervise,the,training,of,the,segmentation,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,6,26,Meanwhile,",",a,bi-level,optimization,method,is,adopted,to,alternately,update,the,parameters,of,the,main,segmentation,model,and,the,meta-model,in,an,end-to-end,way,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,7,17,Extensive,experimental,results,on,two,nuclear,segmentation,datasets,show,that,our,method,achieves,the,state-of-the-art,result,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,78,0,8,17,It,even,achieves,comparable,performance,with,the,model,training,on,supervised,data,in,some,noisy,settings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,79,0,0,37,﻿We,present,a,novel,task,that,measures,how,people,generalize,objects,’,causal,pow-,ers,based,on,observing,a,single,(,Experiment,1,),or,a,few,(,Experiment,2,),causal,interactions,between,object,pairs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,79,0,1,37,We,propose,a,computational,modeling,frame-,work,that,can,synthesize,human-like,generalization,patterns,in,our,task,setting,",",and,sheds,light,on,how,people,may,navigate,the,compositional,space,of,possible,causal,functions,and,categories,efficiently,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,79,0,2,35,Our,modeling,framework,combines,a,causal,function,generator,that,makes,use,of,agent,and,recipient,objects,’,features,and,relations,",",and,a,Bayesian,non-parametric,inference,process,to,govern,the,degree,of,similarity-based,generalization,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,79,0,3,34,Our,model,has,a,natural,“,resource-rational,”,variant,that,outperforms,a,naïve,Bayesian,account,in,describing,participants,",",in,particular,reproducing,a,generalization-order,effect,and,causal,asymmetry,observed,in,our,behavioral,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,79,0,4,37,We,argue,that,the,generalization-order,effect,is,a,direct,consequence,of,the,fact,that,people,are,more,likely,to,share,contexts,and,objects,in,common,and,to,have,many,contexts,than,a,natural,distributional,model,would,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,0,18,﻿Models,of,human,motion,commonly,focus,either,on,tra-,jectory,prediction,or,action,classification,but,rarely,both,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,1,25,The,marked,heterogeneity,and,intricate,compositionality,of,human,motion,render,each,task,vulnerable,to,the,data,degradation,and,distributional,shift,common,to,real-world,scenarios,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,2,27,A,sufficiently,expressive,generative,model,of,ac-,tion,could,in,theory,enable,data,conditioning,and,distribu-,tional,resilience,within,a,unified,framework,applicable,to,both,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,3,25,Here,we,propose,an,approach,that,incorporates,a,high,level,of,generative,model,fusion,as,well,as,an,additional,layer,of,data-driven,generative,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,4,26,Our,approach,also,incorporates,a,novel,and,useful,component,for,classification,",",which,is,the,extraction,of,sentence,sequences,using,machine,translation,(,MMT,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,5,21,In,this,work,",",we,integrate,these,approaches,and,an,iterative,approach,that,achieves,performance,comparable,to,the,previous,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,80,0,6,34,Trained,and,eval-,uated,on,H3.6M,and,the,largest,collection,of,open,source,human,motion,data,",",AMASS,",",we,show,HG-VAE,can,facil-,itate,downstream,discriminative,learning,better,than,base-,line,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,0,13,﻿Genome,engineering,is,undergoing,unprecedented,development,and,is,now,becoming,widely,available,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,1,29,To,ensure,responsible,biotechnology,innovation,and,to,reduce,misuse,of,engineered,DNA,sequences,",",it,is,vital,to,develop,tools,to,identify,the,lab-of-,origin,of,engineered,plasmids,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,2,22,Genetic,engineering,attribution,(,GEA,),",",the,ability,to,make,sequence-lab,associations,",",would,support,forensic,experts,in,this,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,3,42,Here,",",we,propose,a,method,",",called,hybrid,genetic,engineering,",",in,which,hybrid,genetic,engineering,of,sequence-,labeling,elements,to,generate,a,hybrid,sequence,of,a,gene,product,from,a,human,sequence,and,use,it,to,create,new,sequences,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,4,31,These,embeddings,can,be,used,to,perform,various,downstream,tasks,",",such,as,clustering,DNA,sequences,and,labs,",",as,well,as,using,them,as,features,in,machine,learning,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,5,33,Our,approach,employs,a,circular,shift,augmentation,approach,and,is,able,to,correctly,rank,the,lab-of-origin,90,%,of,the,time,within,its,top,10,predictions,-,outperforming,all,current,state-of-the-art,approaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,6,22,We,also,demonstrate,that,we,can,perform,few-shot-learning,and,obtain,76,%,top-10,accuracy,using,only,10,%,of,the,sequences,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,7,16,This,means,",",we,outperform,the,previous,CNN,approach,using,only,one-tenth,of,the,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,81,0,8,30,We,also,demonstrate,that,we,are,able,to,extract,key,signatures,in,plasmid,sequences,for,particular,labs,",",allowing,for,an,interpretable,examination,of,the,model,’,s,outputs,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,0,27,﻿In,recent,years,",",researchers,have,made,significant,progress,in,devising,reinforcement-learning,algorithms,for,optimizing,linear,temporal,logic,(,LTL,),objectives,and,LTL-like,objec-,tives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,1,36,Despite,these,advancements,",",there,are,fundamental,lim-,itations,to,how,well,this,problem,can,be,solved,that,previous,studies,have,alluded,to,but,",",to,our,knowledge,",",have,not,ex-,amined,in,depth,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,2,29,In,this,paper,",",we,propose,a,framework,for,building,an,optimal,LTL,objective,and,a,method,to,automatically,detect,and,identify,unlabeled,words,using,unigram,based,approaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,3,33,We,for-,malize,the,problem,under,the,probably,approximately,correct,learning,in,Markov,decision,processes,(,PAC-MDP,),frame-,work,",",a,standard,framework,for,measuring,sample,complex-,ity,in,reinforcement,learning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,4,38,In,this,formalization,",",we,prove,that,the,optimal,policy,for,any,LTL,formula,is,PAC-MDP-,learnable,only,if,the,formula,is,in,the,most,limited,class,in,the,LTL,hierarchy,",",consisting,of,only,finite-horizon-decidable,properties,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,82,0,5,40,Practically,",",our,result,implies,that,it,is,impossi-,ble,for,a,reinforcement-learning,algorithm,to,obtain,a,PAC-,MDP,guarantee,on,the,performance,of,its,learned,policy,after,finitely,many,interactions,with,an,unconstrained,environment,for,non-finite-horizon-decidable,LTL,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,0,13,Adversarial,examples,can,easily,degrade,the,clas-,sification,performance,in,neural,networks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,1,22,Empirical,methods,for,promoting,robustness,to,such,examples,have,been,proposed,",",but,often,lack,both,analytical,insights,and,formal,guarantees,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,2,16,Recently,",",some,robustness,certificates,have,appeared,in,the,literature,based,on,system,theoretic,notions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,3,36,This,work,pro-,poses,a,possible,solution,:,if,we,can,produce,such,a,certificate,that,has,robustness,and,confidence,annotations,",",then,we,can,extract,comparable,CLAS-style,information,without,relying,on,the,CLAS,annotations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,4,21,We,also,propose,an,equivalent,spectral,norm,bound,for,this,certificate,which,is,scalable,to,neural,networks,with,multiple,layers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,83,0,5,23,We,demonstrate,the,improved,performance,against,adversarial,attacks,on,a,feed-forward,neural,network,trained,on,MNIST,and,an,Alexnet,trained,using,CIFAR-10,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,0,15,﻿This,paper,makes,a,first,step,towards,a,logic,of,learning,from,ex-,periments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,1,20,For,this,",",we,investigate,formal,frameworks,for,modeling,the,interaction,of,causal,and,(,qualitative,),epistemic,reasoning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,2,36,Crucial,for,our,approach,is,the,idea,that,the,notion,of,an,intervention,can,be,used,as,a,formal,expression,of,a,(,real,or,hypothetical,),experiment,(,Pearl,2009,;,Woodward,2003,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,3,37,In,a,first,step,we,extend,a,causal,model,(,Galles,and,Pearl,1998,;,Halpern,2000,;,Pearl,2009,;,Briggs,2012,),with,a,simple,Hintikka-style,representation,of,the,epistemic,state,of,an,agent,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,4,18,In,the,resulting,setting,",",one,can,talk,about,the,knowledge,of,an,agent,and,information,update,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,5,10,The,resulting,logic,can,model,reasoning,about,thought,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,6,32,How-,ever,",",it,is,unable,to,account,for,learning,from,experiments,",",which,is,clearly,brought,out,by,the,fact,that,it,validates,the,principle,of,no,learning,for,interventions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,7,37,Therefore,",",in,a,second,step,we,implement,a,more,complex,notion,of,knowledge,(,Nozick,1981,),that,allows,an,agent,to,observe,(,meas-,ure,),certain,variables,when,an,experiment,is,carried,out,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,8,19,This,extended,system,allows,the,agent,to,see,certain,properties,of,the,experimental,conditions,and,then,act,accordingly,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,84,0,9,38,By,modeling,the,interaction,of,the,relevant,variables,with,the,knowledge,of,the,experimental,conditions,",",the,agent,can,then,be,able,to,use,knowledge,that,it,has,acquired,prior,to,the,experiment,to,perform,the,experiment,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,0,14,﻿We,present,a,method,for,the,generation,of,Midi,files,of,piano,music,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,1,23,The,method,models,the,right,and,left,hands,using,two,networks,",",where,the,left,hand,is,conditioned,on,the,right,hand,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,2,11,This,way,",",the,melody,is,generated,before,the,harmony,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,3,41,The,Midi,is,represented,in,a,way,that,is,invariant,to,the,musical,scale,",",and,the,melody,is,represented,",",for,the,purpose,of,conditioning,the,harmony,",",by,the,content,of,each,bar,",",viewed,as,a,chord,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,4,21,Finally,",",notes,are,added,randomly,",",based,on,this,chord,representation,",",in,order,to,enrich,the,generated,audio,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,5,12,Our,experiments,show,a,remarkable,improvement,in,performance,of,our,method,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,85,0,6,23,We,also,show,that,we,could,improve,the,quality,of,the,generated,data,by,using,less,expensive,techniques,such,as,machine,learning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,86,0,0,28,﻿Inspired,by,the,”,Cognitive,Hour-glass,”,model,presented,in,[,1,],",",we,propose,a,new,framework,for,developing,cognitive,architectures,aimed,at,cognitive,robotics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,86,0,1,27,The,purpose,of,the,proposed,framework,is,foremost,to,ease,the,develop-,ment,of,cognitive,architectures,by,encouraging,and,mitigating,cooperation,and,re-use,of,existing,results,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,86,0,2,25,This,is,done,by,introducing,a,new,set,of,neural,network,architectures,to,the,framework,and,applying,them,to,the,context,of,task,development,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,86,0,3,16,Finally,",",we,give,introductions,to,and,review,some,topics,essential,to,the,proposed,framework,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,0,30,﻿Machine,learning,in,medical,imaging,during,clinical,routine,is,impaired,by,changes,in,scan-,ner,protocols,",",hardware,",",or,policies,resulting,in,a,heterogeneous,set,of,acquisition,settings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,1,31,When,training,a,deep,learning,model,on,an,initial,static,training,set,",",model,performance,and,reliability,suffer,from,changes,of,acquisition,characteristics,as,data,and,targets,may,become,inconsistent,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,2,20,Continual,learning,can,help,to,adapt,models,to,the,changing,environ-,ment,by,training,on,a,continuous,data,stream,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,3,13,However,",",continual,manual,expert,labelling,of,medical,imaging,requires,substantial,effort,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,4,25,Thus,",",ways,to,use,labelling,resources,ef-,ficiently,on,a,well,chosen,sub-set,of,new,examples,is,necessary,to,render,this,strategy,feasible,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,5,41,Here,",",we,propose,an,integrated,toolkit,for,automatic,annotation,of,medical,imaging,",",based,on,a,deep,embeddings,framework,for,biomedical,data,",",and,present,a,method,to,automatically,infer,such,annotation,results,using,the,full,medical,image,corpus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,6,24,The,approach,automatically,recognizes,shifts,in,image,acquisition,characteristics,-,new,domains,-,",",selects,optimal,examples,for,labelling,and,adapts,training,accordingly,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,7,15,Labelling,is,subject,to,a,limited,budget,",",resembling,typ-,ical,real,world,scenarios,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,8,26,To,demonstrate,generalizability,",",we,evaluate,the,effectiveness,of,our,method,on,three,tasks,:,cardiac,segmentation,",",lung,nodule,detection,and,brain,age,estimation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,87,0,9,18,Results,show,that,the,proposed,approach,outperforms,other,active,learning,methods,",",while,effectively,counteracting,catastrophic,forgetting,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
