Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132,Word 133,Word 134,Word 135,Word 136
bryant,0,1029,0,21,"""",No,longer,will,Frode,sit,on,his,throne,",",and,rule,over,rings,of,red,gold,and,mighty,millstones,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1029,1,13,Now,must,we,grind,with,all,our,might,--,and,",",behold,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1029,2,14,red,warriors,come,forth,--,and,revenge,",",and,bloodshed,",",and,ruin,".""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1030,0,27,Then,Frode,shook,from,head,to,foot,in,his,terror,",",for,he,heard,the,tramp,of,a,mighty,host,of,warriors,advancing,from,the,sea,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1030,1,26,And,as,he,looked,for,a,way,of,escape,",",the,braces,of,the,millstones,broke,with,the,strong,grinding,",",and,fell,in,two,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1030,2,15,And,the,whole,world,shook,and,trembled,with,the,mighty,shock,of,that,breaking,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1031,0,18,But,through,the,crash,and,din,came,the,voices,of,the,Giant,-,Maidens,",",loudly,chanting,",--",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1032,0,19,"""",We,have,turned,the,stone,round,;,Though,weary,the,maidens,",",See,what,they,have,ground,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1033,0,19,And,that,same,night,a,mighty,sea,-,king,came,up,and,slew,Frode,and,plundered,his,city,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1034,0,29,When,he,had,sacked,the,city,",",the,sea,-,king,took,on,board,his,ship,the,two,Giant,-,Maidens,",",and,with,them,the,broken,millstones,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1034,1,20,And,he,bade,them,begin,at,once,to,grind,salt,",",for,of,this,he,had,very,scanty,store,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1035,0,31,So,they,ground,and,ground,;,and,in,the,middle,of,the,night,",",being,weary,",",they,asked,the,sea,-,king,if,he,had,not,got,salt,enough,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1036,0,22,But,the,sea,-,king,was,hard,of,heart,",",like,Frode,",",and,he,roughly,bade,them,go,on,grinding,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1036,1,35,And,the,maidens,did,so,",",and,worked,to,such,effect,that,within,a,short,time,the,millstones,had,ground,out,so,much,salt,that,the,weight,of,it,began,to,sink,the,ship,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1036,2,50,Down,",",down,it,sank,",",ship,and,giants,and,millstones,",",and,in,that,spot,",",in,the,very,middle,of,the,ocean,",",arose,a,whirlpool,",",from,whence,the,salt,is,carried,north,and,south,",",east,and,west,",",throughout,the,waters,of,the,earth,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1037,0,9,And,that,is,how,the,sea,became,salt,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1038,0,4,THE,CASTLE,OF,FORTUNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1039,0,18,One,lovely,summer,morning,",",just,as,the,sun,rose,",",two,travellers,started,on,a,journey,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1039,1,20,They,were,both,strong,young,men,",",but,one,was,a,lazy,fellow,and,the,other,was,a,worker,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1040,0,29,As,the,first,sunbeams,came,over,the,hills,",",they,shone,on,a,great,castle,standing,on,the,heights,",",as,far,away,as,the,eye,could,see,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1040,1,24,It,was,a,wonderful,and,beautiful,castle,",",all,glistening,towers,that,gleamed,like,marble,",",and,glancing,windows,that,shone,like,crystal,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1040,2,15,The,two,young,men,looked,at,it,eagerly,",",and,longed,to,go,nearer,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1041,0,22,Suddenly,",",out,of,the,distance,",",something,like,a,great,butterfly,",",of,white,and,gold,",",swept,toward,them,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1041,1,47,And,when,it,came,nearer,",",they,saw,that,it,was,a,most,beautiful,lady,",",robed,in,floating,garments,as,fine,as,cobwebs,and,wearing,on,her,head,a,crown,so,bright,that,no,one,could,tell,whether,it,was,of,diamonds,or,of,dew,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1041,2,27,She,stood,",",light,as,air,",",on,a,great,",",shining,",",golden,ball,",",which,rolled,along,with,her,",",swifter,than,the,wind,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1041,3,15,As,she,passed,the,travellers,",",she,turned,her,face,to,them,and,smiled,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1042,0,4,"""",Follow,me,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1042,1,3,she,said,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1043,0,13,The,lazy,man,sat,down,in,the,grass,with,a,discontented,sigh,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1043,1,9,"""",She,has,an,easy,time,of,it,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1043,2,3,he,said,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1044,0,21,But,the,industrious,man,ran,after,the,lovely,lady,and,caught,the,hem,of,her,floating,robe,in,his,grasp,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1044,1,11,"""",Who,are,you,",",and,whither,are,you,going,"?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1044,2,3,he,asked,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1045,0,20,"""",I,am,the,Fairy,of,Fortune,",""",the,beautiful,lady,said,",","""",and,that,is,my,castle,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1045,1,21,You,may,reach,it,to,-,day,",",if,you,will,;,there,is,time,",",if,you,waste,none,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1045,2,23,If,you,reach,it,before,the,last,stroke,of,midnight,",",I,will,receive,you,there,",",and,will,be,your,friend,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1045,3,15,But,if,you,come,one,second,after,midnight,",",it,will,be,too,late,".""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1046,0,20,When,she,had,said,this,",",her,robe,slipped,from,the,traveller,',s,hand,and,she,was,gone,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1047,0,18,The,industrious,man,hurried,back,to,his,friend,",",and,told,him,what,the,fairy,had,said,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1048,0,4,"""",The,idea,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1048,1,31,said,the,lazy,",",man,",",and,he,laughed,;,"""",of,course,",",if,we,had,a,horse,there,would,be,some,chance,",",but,_walk_,all,that,way,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1048,2,5,No,",",thank,you,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1049,0,15,"""",Then,good,-,bye,",""",said,his,friend,",","""",I,am,off,".""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1049,1,24,And,he,set,out,",",down,the,road,toward,the,shining,castle,",",with,a,good,steady,stride,",",his,eyes,straight,ahead,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1050,0,21,The,lazy,man,lay,down,in,the,soft,grass,",",and,looked,rather,wistfully,at,the,far,-,away,towers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1050,1,9,"""",If,only,I,had,a,good,horse,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1050,2,3,he,sighed,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1051,0,20,Just,at,that,moment,he,felt,something,warm,nosing,about,at,his,shoulder,",",and,heard,a,little,whinny,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1051,1,11,He,turned,round,",",and,there,stood,a,little,horse,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1051,2,21,It,was,a,dainty,creature,",",gentle,-,looking,",",and,finely,built,",",and,it,was,saddled,and,bridled,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1052,0,3,"""",Hello,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1052,1,5,said,the,lazy,man,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1052,2,13,"""",Luck,often,comes,when,one,isn,',t,looking,for,it,"!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1052,3,20,And,in,an,instant,he,had,leaped,on,the,horse,",",and,headed,him,for,the,castle,of,fortune,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1052,4,26,The,little,horse,started,at,a,fine,pace,",",and,in,a,very,few,minutes,they,overtook,the,other,traveller,",",plodding,along,on,foot,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1053,0,10,"""",How,do,you,like,shank,',s,pony,"?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1053,1,11,laughed,the,lazy,man,",",as,he,passed,his,friend,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1054,0,18,The,industrious,man,only,nodded,",",and,kept,on,with,his,steady,stride,",",eyes,straight,ahead,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1055,0,27,The,horse,kept,his,good,pace,",",and,by,noon,the,towers,of,the,castle,stood,out,against,the,sky,",",much,nearer,and,more,beautiful,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1055,1,23,Exactly,at,noon,",",the,horse,turned,aside,from,the,road,",",into,a,shady,grove,on,a,hill,",",and,stopped,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,0,21,"""",Wise,beast,",""",said,his,rider,:,"""'",haste,makes,waste,",'",and,all,things,are,better,in,moderation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,1,14,I,',ll,follow,your,example,",",and,eat,and,rest,a,bit,".""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,2,17,He,dismounted,and,sat,down,in,the,cool,moss,",",with,his,back,against,a,tree,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,3,17,He,had,a,lunch,in,his,traveller,',s,pouch,",",and,he,ate,it,comfortably,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,4,28,Then,he,felt,drowsy,from,the,heat,and,the,early,ride,",",so,he,pulled,his,hat,over,his,eyes,",",and,settled,himself,for,a,nap,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1056,5,15,"""",It,will,go,all,the,better,for,a,little,rest,",""",he,said,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,0,5,That,_was_,a,sleep,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,1,18,He,slept,like,the,seven,sleepers,",",and,he,dreamed,the,most,beautiful,things,you,could,imagine,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,2,21,At,last,",",he,dreamed,that,he,had,entered,the,castle,of,fortune,and,was,being,received,with,great,festivities,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,3,20,Everything,he,wanted,was,brought,to,him,",",and,music,played,while,fireworks,were,set,off,in,his,honour,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,4,9,The,music,was,so,loud,that,he,awoke,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1057,5,40,He,sat,up,",",rubbing,his,eyes,",",and,behold,",",the,fireworks,were,the,very,last,rays,of,the,setting,sun,",",and,the,music,was,the,voice,of,the,other,traveller,",",passing,the,grove,on,foot,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1058,0,20,"""",Time,to,be,off,",""",said,the,lazy,man,",",and,looked,about,him,for,the,pretty,horse,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryant,0,1058,1,7,No,horse,was,to,be,found,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
